Date,County,Temperature,Precipitation,Region
2013-12,Contra Costa County,48.3,0.46,South
2013-12,Del Norte County,40.7,1.8,North
2013-12,El Dorado County,41.8,1.25,North
2013-12,Fresno County,41.2,0.51,Central
2013-12,Glenn County,45.5,0.21,North
2013-12,Humboldt County,40.2,1,North
2013-12,Imperial County,56.8,0.04,South
2013-12,Inyo County,43,0.08,Central
2013-12,Kern County,46.4,0.27,Central
2013-12,Kings County,46.3,0.09,Central
2013-12,Lake County,46.6,0.62,North
2013-12,Lassen County,28.8,0.23,North
2013-12,Los Angeles County,51.6,0.31,South
2013-12,Madera County,41.5,0.71,Central
2013-12,Marin County,47.6,0.58,North
2013-12,Mariposa County,41.8,0.96,Central
2013-12,Mendocino County,44.3,0.81,North
2013-12,Merced County,46.3,0.31,Central
2013-12,Modoc County,28.8,0.43,North
2013-12,Mono County,29.3,0.72,Central
2013-12,Monterey County,48.4,0.32,Central
2013-12,Napa County,47.1,0.51,North
2013-12,Nevada County,39.4,1.07,North
2013-12,Orange County,58.1,0.42,South
2013-12,Placer County,41,1.12,North
2013-12,Plumas County,30.3,0.59,North
2013-12,Riverside County,53.4,0.19,South
2013-12,Sacramento County,46.6,0.39,North
2013-12,San Benito County,47.4,0.3,Central
2013-12,San Bernardino County,48.4,0.13,South
2013-12,San Diego County,53.1,0.57,South
2013-12,San Francisco County,49.9,0.46,North
2013-12,San Joaquin County,46,0.38,Central
2013-12,San Luis Obispo County,49.4,0.22,Central
2013-12,San Mateo County,49.2,0.56,North
2013-12,Santa Barbara County,50.9,0.2,South
2013-12,Santa Clara County,47.8,0.51,North
2013-12,Santa Cruz County,49.6,0.61,North
2013-12,Shasta County,40.6,0.36,North
2013-12,Sierra County,32.4,1.16,North
2013-12,Siskiyou County,33.8,0.65,North
2013-12,Solano County,46.6,0.48,North
2013-12,Sonoma County,47.8,0.61,North
2013-12,Stanislaus County,46,0.33,Central
2013-12,Sutter County,46.8,0.2,North
2013-12,Tehama County,45.8,0.38,North
2013-12,Trinity County,36.9,0.89,North
2013-12,Tulare County,40.8,0.6,Central
2013-12,Tuolumne County,37.7,1.46,Central
2013-12,Ventura County,50.6,0.37,South
2013-12,Yolo County,46.8,0.39,North
2013-12,Yuba County,46.6,0.43,North
2014-01,Alameda County,53.2,0.11,North
2014-01,Alpine County,37.6,2.98,North
2014-01,Amador County,52.1,1.45,Central
2014-01,Butte County,52.6,0.84,North
2014-01,Calaveras County,51.7,1.31,Central
2014-01,Colusa County,53.3,0.59,North
2014-01,Contra Costa County,54.4,0.14,South
2014-01,Del Norte County,45.8,3.11,North
2014-01,El Dorado County,48.1,2.44,North
2014-01,Fresno County,47.6,0.58,Central
2014-01,Glenn County,52.7,0.22,North
2014-01,Humboldt County,45.7,1.79,North
2014-01,Imperial County,61.8,0,South
2014-01,Inyo County,49,0.09,Central
2014-01,Kern County,52.2,0.16,Central
2014-01,Kings County,51.7,0.11,Central
2014-01,Lake County,52.4,0.58,North
2014-01,Lassen County,37.3,0.75,North
2014-01,Los Angeles County,56.9,0.07,South
2014-01,Madera County,47.6,0.92,Central
2014-01,Marin County,54.6,0.1,North
2014-01,Mariposa County,48.4,1.43,Central
2014-01,Mendocino County,49.6,0.88,North
2014-01,Merced County,52,0.39,Central
2014-01,Modoc County,36.9,0.51,North
2014-01,Mono County,36,1.08,Central
2014-01,Monterey County,54.9,0.11,Central
2014-01,Napa County,53.1,0.13,North
2014-01,Nevada County,45.6,2.01,North
2014-01,Orange County,62.3,0.04,South
2014-01,Placer County,46.7,2.26,North
2014-01,Plumas County,37.9,1.27,North
2014-01,Riverside County,58.5,0.03,South
2014-01,Sacramento County,52.1,0.22,North
2014-01,San Benito County,54.2,0.22,Central
2014-01,San Bernardino County,54.6,0.02,South
2014-01,San Diego County,58.1,0.14,South
2014-01,San Francisco County,54.8,0.08,North
2014-01,San Joaquin County,51.7,0.21,Central
2014-01,San Luis Obispo County,54.3,0.01,Central
2014-01,San Mateo County,54.1,0.07,North
2014-01,Santa Barbara County,56.4,0.02,South
2014-01,Santa Clara County,52.5,0.2,North
2014-01,Santa Cruz County,55,0.08,North
2014-01,Shasta County,46.5,0.64,North
2014-01,Sierra County,39.2,1.86,North
2014-01,Siskiyou County,39.5,1.31,North
2014-01,Solano County,52.6,0.13,North
2014-01,Sonoma County,53.5,0.25,North
2014-01,Stanislaus County,51.5,0.41,Central
2014-01,Sutter County,52.6,0.31,North
2014-01,Tehama County,52.1,0.5,North
2014-01,Trinity County,42.8,1.54,North
2014-01,Tulare County,46.2,0.59,Central
2014-01,Tuolumne County,44.3,2.22,Central
2014-01,Ventura County,55.1,0.09,South
2014-01,Yolo County,52.9,0.2,North
2014-01,Yuba County,52.9,1.06,North
2014-02,Alameda County,52.5,3.83,North
2014-02,Alpine County,35.5,8.22,North
2014-02,Amador County,48.6,8.87,Central
2014-02,Butte County,49.9,10.04,North
2014-02,Calaveras County,49,8.13,Central
2014-02,Colusa County,51.8,6.19,North
2014-02,Contra Costa County,53.2,4.68,South
2014-02,Del Norte County,44.2,11.58,North
2014-02,El Dorado County,44.5,11.43,North
2014-02,Fresno County,47,2.62,Central
2014-02,Glenn County,50.2,5.93,North
2014-02,Humboldt County,46.6,9.16,North
2014-02,Imperial County,64.5,0.02,South
2014-02,Inyo County,50.2,0.39,Central
2014-02,Kern County,53.1,0.9,Central
2014-02,Kings County,55,1.36,Central
2014-02,Lake County,47.4,11.62,North
2014-02,Lassen County,37.3,3.08,North
2014-02,Los Angeles County,55.6,2.76,South
2014-02,Madera County,47.3,2.87,Central
2014-02,Marin County,52.1,11.33,North
2014-02,Mariposa County,45.9,3.9,Central
2014-02,Mendocino County,47.7,11.76,North
2014-02,Merced County,53.6,1.95,Central
2014-02,Modoc County,36.3,2.87,North
2014-02,Mono County,35,2.2,Central
2014-02,Monterey County,52.3,4.69,Central
2014-02,Napa County,51.4,9.65,North
2014-02,Nevada County,42.8,12.91,North
2014-02,Orange County,59.5,1.62,South
2014-02,Placer County,44.5,11.55,North
2014-02,Plumas County,38.2,7.51,North
2014-02,Riverside County,59.2,0.62,South
2014-02,Sacramento County,53.9,4.39,North
2014-02,San Benito County,51.3,3.53,Central
2014-02,San Bernardino County,56.9,0.44,South
2014-02,San Diego County,56.9,1.29,South
2014-02,San Francisco County,53,6.25,North
2014-02,San Joaquin County,53.7,2.97,Central
2014-02,San Luis Obispo County,53.2,3.02,Central
2014-02,San Mateo County,52.6,5.98,North
2014-02,Santa Barbara County,53.1,3.48,South
2014-02,Santa Clara County,51.5,4.6,North
2014-02,Santa Cruz County,52.5,7.44,North
2014-02,Shasta County,44.1,8.78,North
2014-02,Sierra County,38.1,10.29,North
2014-02,Siskiyou County,38.7,6.28,North
2014-02,Solano County,53.5,5.7,North
2014-02,Sonoma County,51.2,12.65,North
2014-02,Stanislaus County,52.9,2.84,Central
2014-02,Sutter County,53.8,4.55,North
2014-02,Tehama County,48,8.55,North
2014-02,Trinity County,42.5,10.34,North
2014-02,Tulare County,45.4,2.18,Central
2014-02,Tuolumne County,41.2,7.45,Central
2014-02,Ventura County,51.8,4.33,South
2014-02,Yolo County,53.6,5.33,North
2014-02,Yuba County,51.2,10.35,North
2014-03,Alameda County,56.9,2.02,North
2014-03,Alpine County,37.1,3.45,North
2014-03,Amador County,52.8,4.66,Central
2014-03,Butte County,54.1,9.06,North
2014-03,Calaveras County,53.1,4.52,Central
2014-03,Colusa County,56.5,3.51,North
2014-03,Contra Costa County,57.7,2.12,South
2014-03,Del Norte County,47.2,13.72,North
2014-03,El Dorado County,47.5,6.15,North
2014-03,Fresno County,51.1,1.76,Central
2014-03,Glenn County,54.6,5.3,North
2014-03,Humboldt County,50.1,10.35,North
2014-03,Imperial County,68.7,0.04,South
2014-03,Inyo County,54.1,0.84,Central
2014-03,Kern County,57,0.98,Central
2014-03,Kings County,60.6,0.73,Central
2014-03,Lake County,51.6,8.31,North
2014-03,Lassen County,40.3,3.64,North
2014-03,Los Angeles County,58,1.26,South
2014-03,Madera County,51.5,1.94,Central
2014-03,Marin County,55.7,4.09,North
2014-03,Mariposa County,49.7,3.06,Central
2014-03,Mendocino County,51.1,10.79,North
2014-03,Merced County,58.8,1.43,Central
2014-03,Modoc County,40.2,3.49,North
2014-03,Mono County,37.2,1.23,Central
2014-03,Monterey County,55.9,2.13,Central
2014-03,Napa County,56,3.44,North
2014-03,Nevada County,46.3,7.86,North
2014-03,Orange County,61.6,1.08,South
2014-03,Placer County,47.8,6.33,North
2014-03,Plumas County,40.6,8.03,North
2014-03,Riverside County,63.1,0.66,South
2014-03,Sacramento County,58.9,2.21,North
2014-03,San Benito County,55.2,2.19,Central
2014-03,San Bernardino County,60.6,0.46,South
2014-03,San Diego County,58.9,1.26,South
2014-03,San Francisco County,57.9,3.3,North
2014-03,San Joaquin County,58.8,1.89,Central
2014-03,San Luis Obispo County,56.6,1.78,Central
2014-03,San Mateo County,56.3,2.78,North
2014-03,Santa Barbara County,56,2.04,South
2014-03,Santa Clara County,55.5,2.56,North
2014-03,Santa Cruz County,56.4,3.71,North
2014-03,Shasta County,48.2,8.91,North
2014-03,Sierra County,40.9,6.95,North
2014-03,Siskiyou County,42.6,6.99,North
2014-03,Solano County,58.4,1.96,North
2014-03,Sonoma County,54.9,5.42,North
2014-03,Stanislaus County,57.6,1.75,Central
2014-03,Sutter County,58.7,2.21,North
2014-03,Tehama County,52,7.79,North
2014-03,Trinity County,46.3,11.05,North
2014-03,Tulare County,49.2,2.37,Central
2014-03,Tuolumne County,43.9,4.75,Central
2014-03,Ventura County,54.5,2.25,South
2014-03,Yolo County,58.2,2.04,North
2014-03,Yuba County,55.7,6.45,North
2014-04,Alameda County,58.8,1.36,North
2014-04,Alpine County,41.4,1.54,North
2014-04,Amador County,56.8,2.6,Central
2014-04,Butte County,59,1.36,North
2014-04,Calaveras County,56.8,2.37,Central
2014-04,Colusa County,61.6,1.34,North
2014-04,Contra Costa County,60.2,1.72,South
2014-04,Del Norte County,50.8,2.91,North
2014-04,El Dorado County,51.8,2.63,North
2014-04,Fresno County,55.1,1.51,Central
2014-04,Glenn County,59.1,1.36,North
2014-04,Humboldt County,53,1.93,North
2014-04,Imperial County,73.6,0.01,South
2014-04,Inyo County,60.3,0.17,Central
2014-04,Kern County,61.3,0.59,Central
2014-04,Kings County,64.7,0.24,Central
2014-04,Lake County,56.1,2.04,North
2014-04,Lassen County,45.7,1.32,North
2014-04,Los Angeles County,60.8,0.51,South
2014-04,Madera County,55.5,1.59,Central
2014-04,Marin County,56.4,2.05,North
2014-04,Mariposa County,53.9,2.01,Central
2014-04,Mendocino County,54.2,2.09,North
2014-04,Merced County,62.4,0.63,Central
2014-04,Modoc County,45.6,1.1,North
2014-04,Mono County,42.7,0.5,Central
2014-04,Monterey County,58,1.46,Central
2014-04,Napa County,59.2,2,North
2014-04,Nevada County,50.5,2.82,North
2014-04,Orange County,63.5,0.58,South
2014-04,Placer County,52,2.53,North
2014-04,Plumas County,45.3,1.55,North
2014-04,Riverside County,67.5,0.27,South
2014-04,Sacramento County,62.4,1.99,North
2014-04,San Benito County,57.9,1.19,Central
2014-04,San Bernardino County,65.9,0.25,South
2014-04,San Diego County,61.5,0.71,South
2014-04,San Francisco County,57.8,1.74,North
2014-04,San Joaquin County,62,1.13,Central
2014-04,San Luis Obispo County,59,0.9,Central
2014-04,San Mateo County,56.6,1.83,North
2014-04,Santa Barbara County,57.6,0.64,South
2014-04,Santa Clara County,57.5,1.7,North
2014-04,Santa Cruz County,57.3,1.66,North
2014-04,Shasta County,53.3,1.46,North
2014-04,Sierra County,45.1,2,North
2014-04,Siskiyou County,47.6,1.22,North
2014-04,Solano County,61.1,1.88,North
2014-04,Sonoma County,57,1.84,North
2014-04,Stanislaus County,61.3,0.89,Central
2014-04,Sutter County,63.5,1.21,North
2014-04,Tehama County,57.2,1.3,North
2014-04,Trinity County,50.9,1.58,North
2014-04,Tulare County,53.2,1.55,Central
2014-04,Tuolumne County,47.6,2.9,Central
2014-04,Ventura County,56.6,0.53,South
2014-04,Yolo County,62.1,1.84,North
2014-04,Yuba County,60.1,1.64,North
2014-05,Alameda County,64.7,0.02,North
2014-05,Alpine County,47.8,1.47,North
2014-05,Amador County,63.3,0.65,Central
2014-05,Butte County,66.6,0.51,North
2014-05,Calaveras County,63.4,0.63,Central
2014-05,Colusa County,69.2,0.15,North
2014-05,Contra Costa County,66.2,0.02,South
2014-05,Del Norte County,56.1,2.14,North
2014-05,El Dorado County,58.4,1.16,North
2014-05,Fresno County,62,0.3,Central
2014-05,Glenn County,67.1,0.25,North
2014-05,Humboldt County,58.6,0.8,North
2014-05,Imperial County,80.8,0.01,South
2014-05,Inyo County,68.1,0.2,Central
2014-05,Kern County,68.5,0.19,Central
2014-05,Kings County,72.6,0.01,Central
2014-05,Lake County,61.9,0.11,North
2014-05,Lassen County,53.2,1.04,North
2014-05,Los Angeles County,67.2,0.17,South
2014-05,Madera County,62.2,0.24,Central
2014-05,Marin County,59.8,0.09,North
2014-05,Mariposa County,60.9,0.39,Central
2014-05,Mendocino County,59.2,0.18,North
2014-05,Merced County,69.8,0.02,Central
2014-05,Modoc County,52.9,0.89,North
2014-05,Mono County,49.2,0.86,Central
2014-05,Monterey County,64,0.04,Central
2014-05,Napa County,65.4,0.01,North
2014-05,Nevada County,57.7,0.96,North
2014-05,Orange County,68.9,0.05,South
2014-05,Placer County,59.1,1.21,North
2014-05,Plumas County,52.7,0.75,North
2014-05,Riverside County,74.4,0.07,South
2014-05,Sacramento County,69.7,0.06,North
2014-05,San Benito County,64.9,0.01,Central
2014-05,San Bernardino County,74,0.11,South
2014-05,San Diego County,67.6,0.02,South
2014-05,San Francisco County,61.2,0.1,North
2014-05,San Joaquin County,69,0.01,Central
2014-05,San Luis Obispo County,65.1,0.01,Central
2014-05,San Mateo County,60.8,0.08,North
2014-05,Santa Barbara County,63.3,0.04,South
2014-05,Santa Clara County,63,0.04,North
2014-05,Santa Cruz County,62.2,0.05,North
2014-05,Shasta County,61.2,0.46,North
2014-05,Sierra County,52,1.22,North
2014-05,Siskiyou County,54.1,0.9,North
2014-05,Solano County,67.8,0.01,North
2014-05,Sonoma County,61.9,0.05,North
2014-05,Stanislaus County,68,0.04,Central
2014-05,Sutter County,71.4,0.14,North
2014-05,Tehama County,65.2,0.51,North
2014-05,Trinity County,57.2,0.56,North
2014-05,Tulare County,60,0.57,Central
2014-05,Tuolumne County,54.4,1.05,Central
2014-05,Ventura County,62.2,0.07,South
2014-05,Yolo County,69.7,0.04,North
2014-05,Yuba County,67.7,0.38,North
2014-06,Alameda County,68.1,0.01,North
2014-06,Alpine County,56.6,0.1,North
2014-06,Amador County,71.7,0.03,Central
2014-06,Butte County,73.8,0,North
2014-06,Calaveras County,71.6,0.01,Central
2014-06,Colusa County,76.5,0.01,North
2014-06,Contra Costa County,70.1,0.01,South
2014-06,Del Norte County,61.1,0.95,North
2014-06,El Dorado County,66.6,0.02,North
2014-06,Fresno County,70,0.01,Central
2014-06,Glenn County,74.7,0,North
2014-06,Humboldt County,62.8,0.38,North
2014-06,Imperial County,89,0,South
2014-06,Inyo County,78.6,0,Central
2014-06,Kern County,76.7,0,Central
2014-06,Kings County,78.6,0,Central
2014-06,Lake County,70.3,0,North
2014-06,Lassen County,61.4,0.22,North
2014-06,Los Angeles County,72,0,South
2014-06,Madera County,69.9,0.02,Central
2014-06,Marin County,61,0.01,North
2014-06,Mariposa County,69.2,0.05,Central
2014-06,Mendocino County,65.1,0.04,North
2014-06,Merced County,75,0,Central
2014-06,Modoc County,60.3,0.47,North
2014-06,Mono County,58.9,0.04,Central
2014-06,Monterey County,67.3,0,Central
2014-06,Napa County,70.4,0,North
2014-06,Nevada County,65.2,0,North
2014-06,Orange County,69.1,0,South
2014-06,Placer County,66.6,0.01,North
2014-06,Plumas County,60.8,0.02,North
2014-06,Riverside County,82,0,South
2014-06,Sacramento County,75.1,0,North
2014-06,San Benito County,70,0,Central
2014-06,San Bernardino County,83.4,0,South
2014-06,San Diego County,71.8,0,South
2014-06,San Francisco County,61.1,0.01,North
2014-06,San Joaquin County,73.7,0.01,Central
2014-06,San Luis Obispo County,69.4,0,Central
2014-06,San Mateo County,61.8,0.01,North
2014-06,Santa Barbara County,65.8,0,South
2014-06,Santa Clara County,67.1,0.01,North
2014-06,Santa Cruz County,63,0.01,North
2014-06,Shasta County,69.6,0.1,North
2014-06,Sierra County,60,0,North
2014-06,Siskiyou County,60.9,0.32,North
2014-06,Solano County,71.9,0,North
2014-06,Sonoma County,64.7,0,North
2014-06,Stanislaus County,73.8,0,Central
2014-06,Sutter County,77.2,0,North
2014-06,Tehama County,73.6,0.04,North
2014-06,Trinity County,65.2,0.13,North
2014-06,Tulare County,68.7,0,Central
2014-06,Tuolumne County,63.3,0.1,Central
2014-06,Ventura County,66.3,0,South
2014-06,Yolo County,75.2,0,North
2014-06,Yuba County,74.6,0,North
2014-07,Alameda County,72.7,0.01,North
2014-07,Alpine County,64.3,1.42,North
2014-07,Amador County,77.8,0.13,Central
2014-07,Butte County,79.2,0.03,North
2014-07,Calaveras County,78.1,0.06,Central
2014-07,Colusa County,80.3,0,North
2014-07,Contra Costa County,73.4,0.01,South
2014-07,Del Norte County,70.1,0.12,North
2014-07,El Dorado County,74.5,0.35,North
2014-07,Fresno County,76.1,0.26,Central
2014-07,Glenn County,80,0,North
2014-07,Humboldt County,70,0.05,North
2014-07,Imperial County,94.4,0.1,South
2014-07,Inyo County,84.1,0.5,Central
2014-07,Kern County,82.5,0,Central
2014-07,Kings County,84.3,0,Central
2014-07,Lake County,76.6,0,North
2014-07,Lassen County,72,0.27,North
2014-07,Los Angeles County,77.4,0.01,South
2014-07,Madera County,76.6,0.21,Central
2014-07,Marin County,64,0.05,North
2014-07,Mariposa County,76,0.31,Central
2014-07,Mendocino County,71.5,0,North
2014-07,Merced County,80.4,0,Central
2014-07,Modoc County,71.8,0.29,North
2014-07,Mono County,66,1,Central
2014-07,Monterey County,72.4,0.02,Central
2014-07,Napa County,74,0,North
2014-07,Nevada County,73.2,0.28,North
2014-07,Orange County,74.4,0.02,South
2014-07,Placer County,74,0.23,North
2014-07,Plumas County,70.8,0.2,North
2014-07,Riverside County,87.9,0.17,South
2014-07,Sacramento County,79,0.04,North
2014-07,San Benito County,76.1,0.03,Central
2014-07,San Bernardino County,88.3,0.47,South
2014-07,San Diego County,78,0.12,South
2014-07,San Francisco County,64.6,0.03,North
2014-07,San Joaquin County,78.1,0,Central
2014-07,San Luis Obispo County,74.4,0.01,Central
2014-07,San Mateo County,65.9,0.04,North
2014-07,Santa Barbara County,71.1,0.01,South
2014-07,Santa Clara County,72.6,0.01,North
2014-07,Santa Cruz County,67.4,0.08,North
2014-07,Shasta County,77.9,0.1,North
2014-07,Sierra County,69.2,0.58,North
2014-07,Siskiyou County,72.7,0.3,North
2014-07,Solano County,75.2,0.01,North
2014-07,Sonoma County,68,0.02,North
2014-07,Stanislaus County,79.1,0,Central
2014-07,Sutter County,81,0,North
2014-07,Tehama County,79.8,0.08,North
2014-07,Trinity County,74.9,0.23,North
2014-07,Tulare County,75.2,0.22,Central
2014-07,Tuolumne County,70.4,0.82,Central
